name	chrom	pos
P001399	2	219513547
P001400	2	219618925
P001401	2	221254709
P001402	2	221409618
P001403	2	221439475
P001404	2	221585681
P001405	2	222965927
P001406	2	223021101
P001407	2	223263572
P001408	2	223396672
P001409	2	223504935
P001410	2	223531553
P001411	2	225688519
P001412	2	225769259
P001413	2	225845136
P001414	2	226792099
P001415	2	226844854
P001416	2	226942405
P001417	2	227294482
P001418	2	227976331
P001419	2	227983436
P001420	2	228000136
P001421	2	228482701
P001422	2	228726714
P001423	2	228998237
P001424	2	229546483
P001425	2	230400840
P001426	2	230538100
P001427	2	231046602
P001428	2	231097129
P001429	2	231224255
P001430	2	231625970
P001431	2	232685865
P001432	2	232768558
P001433	2	233048661
P001434	2	233349210
P001435	2	233420276
P001436	2	233460204
P001437	2	233538392
P001438	2	233711369
P001439	2	234102070
P001440	2	234635241
P001441	2	235328608
P001442	2	235593473
P001443	2	235633700
P001444	2	236265539
P001445	2	236436519
P001446	2	236441875
P001447	2	236788618
P001448	2	237092137
P001449	2	237532082
P001450	2	237831359
P001451	2	238415117
P001452	2	238445803
P001453	2	238504283
P001454	2	238646253
P001455	2	238769680
P001456	2	238903310
P001457	2	238970862
P001458	2	238998961
P001459	2	239301624
P001460	2	239330509
P001461	2	239679338
P001462	2	240097330
P001463	2	240171203
P001464	2	240176736
P001465	2	240952333
P001466	2	241290171
P001467	2	241416047
P001468	2	242208792
P001469	2	242217627
P001470	3	3362137
P001471	3	3545905
P001472	3	3669386
P001473	3	4720566
P001474	3	5159041
P001475	3	5291029
P001476	3	5449626
P001477	3	6149014
P001478	3	6709275
P001479	3	7110108
P001480	3	7486021
P001481	3	7749114
P001482	3	8108936
P001483	3	9502812
P001484	3	9814626
P001485	3	9960578
P001486	3	10142452
P001487	3	10169874
P001488	3	10174353
P001489	3	10960562
P001490	3	11258238
P001491	3	11700480
P001492	3	11798039
P001493	3	11803604
P001494	3	12619480
P001495	3	12631704
P001496	3	12639994
P001497	3	12802182
P001498	3	13446498
P001499	3	13704727
P001500	3	14387170
P001501	3	14452800
P001502	3	14499020
P001503	3	14582923
P001504	3	14615056
P001505	3	14791371
P001506	3	14856838
P001507	3	14894140
P001508	3	14947873
P001509	3	14949899
P001510	3	15152784
P001511	3	15653471
P001512	3	15656632
P001513	3	15990231
P001514	3	16117428
P001515	3	16233838
P001516	3	18018959
P001517	3	18295473
P001518	3	18451858
P001519	3	18729462
P001520	3	18738402
P001521	3	19077673
P001522	3	19095325
P001523	3	19257258
P001524	3	19481127
P001525	3	19786743
P001526	3	19815290
P001527	3	20003172
P001528	3	20763777
P001529	3	20980232
P001530	3	21436717
P001531	3	21704535
P001532	3	22388374
P001533	3	23458291
P001534	3	24197273
P001535	3	24219521
P001536	3	24834378
P001537	3	25256919
P001538	3	25335068
P001539	3	26571880
P001540	3	27809789
P001541	3	27876002
P001542	3	28180018
P001543	3	28182307
P001544	3	28923207
P001545	3	28935150
P001546	3	29098758
P001547	3	29189143
P001548	3	29200525
P001549	3	29935660
P001550	3	30046640
P001551	3	30074874
P001552	3	30100084
P001553	3	30729636
P001554	3	30745369
P001555	3	30821281
P001556	3	31006125
P001557	3	31677989
P001558	3	31767028
P001559	3	32409584
P001560	3	32410251
P001561	3	33180658
P001562	3	33437445
P001563	3	33805561
P001564	3	34271042
P001565	3	34598590
P001566	3	34719374
P001567	3	37141977
P001568	3	37278048
P001569	3	37409781
P001570	3	37517381
P001571	3	37771554
P001572	3	37795282
P001573	3	38324020
P001574	3	39488878
P001575	3	40522780
P001576	3	40754437
P001577	3	41093575
P001578	3	41098981
P001579	3	41257492
P001580	3	41269531
P001581	3	41290051
P001582	3	41368233
P001583	3	42356836
P001584	3	42454025
P001585	3	42461815
P001586	3	43238536
P001587	3	43303725
P001588	3	43314211
P001589	3	43568200
P001590	3	43810960
P001591	3	43895115
P001592	3	43990451
P001593	3	43994802
P001594	3	44187692
P001595	3	44188361
P001596	3	45029323
P001597	3	45071538
P001598	3	45366412
P001599	3	45672925
P001600	3	45731451
P001601	3	45934279
P001602	3	46073790
P001603	3	46384169
P001604	3	47352462
P001605	3	47570566
P001606	3	47575568
P001607	3	47594981
P001608	3	47753239
P001609	3	47835783
P001610	3	48336607
P001611	3	48580105
P001612	3	48637232
P001613	3	48807207
P001614	3	48904258
P001615	3	49717036
P001616	3	49903065
P001617	3	50217093
P001618	3	50261472
P001619	3	50288909
P001620	3	51627868
P001621	3	51699485
P001622	3	52257635
P001623	3	52809996
P001624	3	53001295
P001625	3	53143901
P001626	3	53234057
P001627	3	53591109
P001628	3	53877149
P001629	3	54373456
P001630	3	54500538
P001631	3	54808174
P001632	3	55927681
P001633	3	56519323
P001634	3	56831548
P001635	3	56949101
P001636	3	57393243
P001637	3	57459912
P001638	3	58089516
P001639	3	58385194
P001640	3	59198515
P001641	3	59216687
P001642	3	59373255
P001643	3	59535975
P001644	3	59691380
P001645	3	61128017
P001646	3	61512919
P001647	3	61595751
P001648	3	62498378
P001649	3	62630465
P001650	3	62700517
P001651	3	62789179
P001652	3	63271746
P001653	3	63681623
P001654	3	63802871
P001655	3	63956655
P001656	3	64036016
P001657	3	65027413
P001658	3	65368030
P001659	3	65573867
P001660	3	65597198
P001661	3	65613957
P001662	3	66526184
P001663	3	66645221
P001664	3	66744271
P001665	3	66786091
P001666	3	66882281
P001667	3	67042519
P001668	3	67458656
P001669	3	67882615
P001670	3	68507158
P001671	3	68528427
P001672	3	68708846
P001673	3	69188122
P001674	3	69310582
P001675	3	69605550
P001676	3	69732645
P001677	3	70614178
P001678	3	70783491
P001679	3	70960046
P001680	3	71029408
P001681	3	71219794
P001682	3	71254193
P001683	3	71492015
P001684	3	71583552
P001685	3	71600651
P001686	3	71644390
P001687	3	71928710
P001688	3	72230791
P001689	3	72589283
P001690	3	72657311
P001691	3	72898176
P001692	3	73427609
P001693	3	73489259
P001694	3	73491002
P001695	3	73499631
P001696	3	73501877
P001697	3	73621001
P001698	3	74155664
P001699	3	74499060
P001700	3	75127552
P001701	3	75178229
P001702	3	76542160
P001703	3	76557789
P001704	3	76898181
P001705	3	76904185
P001706	3	77081899
P001707	3	77233479
P001708	3	77748415
P001709	3	77850731
P001710	3	77895652
P001711	3	77952741
P001712	3	78078355
P001713	3	78265539
P001714	3	79801263
P001715	3	80263338
P001716	3	80291733
P001717	3	80446239
P001718	3	80711349
P001719	3	80830848
P001720	3	81076292
P001721	3	81146790
P001722	3	81231440
P001723	3	81254798
P001724	3	81341960
P001725	3	81632513
P001726	3	81731017
P001727	3	81946755
P001728	3	81947123
P001729	3	82004962
P001730	3	82497349
P001731	3	82554056
P001732	3	82855737
P001733	3	82912011
P001734	3	83278763
P001735	3	84086384
P001736	3	84168160
P001737	3	84333246
P001738	3	84472471
P001739	3	84959329
P001740	3	84970006
P001741	3	84978010
P001742	3	85384671
P001743	3	85816397
P001744	3	86033012
P001745	3	86088197
P001746	3	86149051
P001747	3	86294224
P001748	3	86306259
P001749	3	86497670
P001750	3	86786786
P001751	3	86874511
P001752	3	86942577
P001753	3	87082814
P001754	3	87175558
P001755	3	87389785
P001756	3	87611247
P001757	3	88203183
P001758	3	89145866
P001759	3	89581829
P001760	3	89768052
P001761	3	89829804
P001762	3	90311056
P001763	3	90418659
P001764	3	93878205
P001765	3	94092681
P001766	3	95035704
P001767	3	95038404
P001768	3	95155082
P001769	3	95156018
P001770	3	95156079
P001771	3	95428780
P001772	3	96216003
P001773	3	96346915
P001774	3	96349893
P001775	3	96480445
P001776	3	97587959
P001777	3	97660106
P001778	3	98805403
P001779	3	99629761
P001780	3	100483060
P001781	3	100496680
P001782	3	101121980
P001783	3	101566062
P001784	3	102142212
P001785	3	102795649
P001786	3	103120384
P001787	3	103404080
P001788	3	103593272
P001789	3	104150513
P001790	3	104212961
P001791	3	104276827
P001792	3	104278582
P001793	3	104617988
P001794	3	104883170
P001795	3	104933158
P001796	3	105068937
P001797	3	105476298
P001798	3	105541272
P001799	3	106094371
P001800	3	106563584
P001801	3	106928347
P001802	3	107354552
P001803	3	107474866
P001804	3	107576819
P001805	3	107829562
P001806	3	108273496
P001807	3	108276870
P001808	3	108360443
P001809	3	109459407
P001810	3	110044601
P001811	3	111591110
P001812	3	111790210
P001813	3	112295767
P001814	3	112364873
P001815	3	112390578
P001816	3	113041636
P001817	3	113091527
P001818	3	113257213
P001819	3	113333388
P001820	3	113349451
P001821	3	113355409
P001822	3	113723156
P001823	3	114091042
P001824	3	114114722
P001825	3	114170272
P001826	3	114221296
P001827	3	114318110
P001828	3	114738372
P001829	3	114791072
P001830	3	115533559
P001831	3	115565821
P001832	3	115778641
P001833	3	115908434
P001834	3	115959369
P001835	3	116421782
P001836	3	116527238
P001837	3	116985371
P001838	3	117220685
P001839	3	117220939
P001840	3	117346671
P001841	3	117766842
P001842	3	118514457
P001843	3	118540465
P001844	3	118547466
P001845	3	118573083
P001846	3	119017382
P001847	3	119089008
P001848	3	119201144
P001849	3	119523746
P001850	3	119773933
P001851	3	119869509
P001852	3	120050284
P001853	3	120151890
P001854	3	120421373
P001855	3	121667668
P001856	3	122916963
P001857	3	122939157
P001858	3	123080916
P001859	3	123275398
P001860	3	124566227
P001861	3	124647727
P001862	3	124648820
P001863	3	124789365
P001864	3	125574996
P001865	3	125872293
P001866	3	126042155
P001867	3	126326116
P001868	3	127590174
P001869	3	127660097
P001870	3	127766235
P001871	3	127844950
P001872	3	128143734
P001873	3	128426864
P001874	3	128820495
P001875	3	129690192
P001876	3	130131184
P001877	3	130135084
P001878	3	130673332
P001879	3	130930654
P001880	3	131464049
P001881	3	131612296
P001882	3	131681178
P001883	3	131788084
P001884	3	131867527
P001885	3	132086825
P001886	3	132260403
P001887	3	132968294
P001888	3	133260516
P001889	3	133288506
P001890	3	133492571
P001891	3	134137184
P001892	3	135011141
P001893	3	135301473
P001894	3	135769746
P001895	3	135926880
P001896	3	136206474
P001897	3	136214596
P001898	3	136544007
P001899	3	137010687
P001900	3	137372132
P001901	3	137441912
P001902	3	138940989
P001903	3	139777849
P001904	3	141105570
P001905	3	141119405
P001906	3	141420299
P001907	3	141520541
P001908	3	141585594
P001909	3	141795573
P001910	3	142602666
P001911	3	142856740
P001912	3	143197761
P001913	3	143404355
P001914	3	143434835
P001915	3	143438014
P001916	3	143774740
P001917	3	144456427
P001918	3	144624666
P001919	3	145021293
P001920	3	146035144
P001921	3	146069880
P001922	3	146190898
P001923	3	147607519
P001924	3	147747105
P001925	3	147957013
P001926	3	149225277
P001927	3	149322985
P001928	3	149964309
P001929	3	150021144
P001930	3	150590168
P001931	3	151645022
P001932	3	151727164
P001933	3	151731248
P001934	3	151906305
P001935	3	151976445
P001936	3	152032495
P001937	3	152127354
P001938	3	152127377
P001939	3	152148553
P001940	3	153496585
P001941	3	153503057
P001942	3	153625164
P001943	3	153774805
P001944	3	153898954
P001945	3	154648728
P001946	3	154729690
P001947	3	154881520
P001948	3	156291332
P001949	3	156334430
P001950	3	156469799
P001951	3	156535404
P001952	3	156616684
P001953	3	156732685
P001954	3	156852943
P001955	3	157125949
P001956	3	157418703
P001957	3	157764479
P001958	3	158321837
P001959	3	158751601
P001960	3	158756047
P001961	3	159503191
P001962	3	159723903
P001963	3	159942445
P001964	3	161402329
P001965	3	162383632
P001966	3	162772630
P001967	3	162791039
P001968	3	162983196
P001969	3	162991229
P001970	3	164198946
P001971	3	164282449
P001972	3	164436431
P001973	3	164600590
P001974	3	165893446
P001975	3	166018052
P001976	3	166959430
P001977	3	167650846
P001978	3	168129587
P001979	3	168422139
P001980	3	168811465
P001981	3	168855293
P001982	3	168941700
P001983	3	169085534
P001984	3	170220126
P001985	3	170301398
P001986	3	170378451
P001987	3	170389631
P001988	3	170840155
P001989	3	170945351
P001990	3	171302066
P001991	3	171302402
P001992	3	171307593
P001993	3	171791223
P001994	3	171820342
P001995	3	172646170
P001996	3	172846443
P001997	3	174450561
P001998	3	174599828
P001999	3	174659364
P002000	3	174679560
P002001	3	174790418
P002002	3	174916360
P002003	3	174960474
P002004	3	176380744
P002005	3	176597889
P002006	3	176963521
P002007	3	177133282
P002008	3	177176385
P002009	3	177581405
P002010	3	177672475
P002011	3	177771889
P002012	3	178478969
P002013	3	178523341
P002014	3	179102442
P002015	3	179411337
P002016	3	180066018
P002017	3	180312174
P002018	3	180464749
P002019	3	181868569
P002020	3	181880340
P002021	3	181883086
P002022	3	181904297
P002023	3	182050907
P002024	3	182322914
P002025	3	182518504
P002026	3	182703729
P002027	3	183901192
P002028	3	184052014
P002029	3	184309181
P002030	3	184422678
P002031	3	184656030
P002032	3	184906712
P002033	3	185621520
P002034	3	185649515
P002035	3	185808805
P002036	3	185982955
P002037	3	187022425
P002038	3	187221709
P002039	3	187264570
P002040	3	187350273
P002041	3	187639162
P002042	3	187865100
P002043	3	187925892
P002044	3	187934849
P002045	3	188067236
P002046	3	188196944
P002047	3	188344146
P002048	3	188677433
P002049	3	189088705
P002050	3	189498828
P002051	3	189539120
P002052	3	189966455
P002053	3	190519853
P002054	3	190618661
P002055	3	190691943
P002056	3	190769453
P002057	3	190793040
P002058	3	190988277
P002059	3	191132748
P002060	3	191190072
P002061	3	192346557
P002062	3	192660718
P002063	3	192776173
P002064	3	192904503
P002065	3	193273481
P002066	3	193911667
P002067	3	194336705
P002068	3	195018324
P002069	3	195979421
P002070	3	196128882
P002071	3	196149667
P002072	3	196974183
P002073	3	197037067
P002074	3	197060557
P002075	3	197212100
P002076	4	1059202
P002077	4	1861570
P002078	4	1861798
P002079	4	2211995
P002080	4	2236199
P002081	4	2285710
P002082	4	2721132
P002083	4	2730273
P002084	4	3019054
P002085	4	3122222
P002086	4	3279450
P002087	4	3582638
P002088	4	3627567
P002089	4	3699611
P002090	4	3752797
P002091	4	4186049
P002092	4	4609718
P002093	4	5257055
P002094	4	5257612
P002095	4	5525706
P002096	4	6249840
P002097	4	6303844
P002098	4	6303991
P002099	4	6701536
P002100	4	6745008
P002101	4	6758567
P002102	4	6766870
P002103	4	6868724
P002104	4	7249188
P002105	4	7279404
P002106	4	7279707
P002107	4	7342975
P002108	4	7475424
P002109	4	7586302
P002110	4	7797819
P002111	4	8018156
P002112	4	8100171
P002113	4	8390859
P002114	4	8503359
P002115	4	8666662
P002116	4	9748029
P002117	4	9910635
P002118	4	9993858
P002119	4	9996852
P002120	4	10184014
P002121	4	10336032
P002122	4	10746555
P002123	4	11084259
P002124	4	12779652
P002125	4	12901369
P002126	4	13157860
P002127	4	13279591
P002128	4	13981761
P002129	4	14688990
P002130	4	15228720
P002131	4	15433195
P002132	4	16154006
P002133	4	16154996
P002134	4	16777175
P002135	4	16909080
P002136	4	17467626
P002137	4	17516691
P002138	4	17547230
P002139	4	17562746
P002140	4	17572078
P002141	4	17855437
P002142	4	18399203
P002143	4	19114118
P002144	4	19194753
P002145	4	19889325
P002146	4	20688731
P002147	4	21073003
P002148	4	22264580
P002149	4	23222053
P002150	4	24035754
P002151	4	24379623
P002152	4	24911680
P002153	4	26164492
P002154	4	26165467
P002155	4	27537855
P002156	4	27784717
P002157	4	28023574
P002158	4	28261658
P002159	4	29508477
P002160	4	29727469
P002161	4	29965647
P002162	4	29985899
P002163	4	30220208
P002164	4	30580490
P002165	4	30896342
P002166	4	31443206
P002167	4	31676985
P002168	4	31930676
P002169	4	31949227
P002170	4	32297217
P002171	4	32576604
P002172	4	32715643
P002173	4	32811646
P002174	4	33223075
P002175	4	33396364
P002176	4	33598257
P002177	4	33679914
P002178	4	34995958
P002179	4	35042727
P002180	4	35925732
P002181	4	36897619
P002182	4	37369300
P002183	4	37525276
P002184	4	37759944
P002185	4	37934808
P002186	4	38026389
P002187	4	38061174
P002188	4	38778903
P002189	4	39589162
P002190	4	40457127
P002191	4	40826261
P002192	4	41071428
P002193	4	41315660
P002194	4	41531404
P002195	4	41888073
P002196	4	42718502
P002197	4	43424930
P002198	4	43610300
P002199	4	44284078
